order_item_id,order_id,product_id,quantity,unit_price
ITM0000582,ORD000582,P0407,3,35843.94
ITM0000583,ORD000583,P0310,2,14145.94
ITM0000584,ORD000584,P0174,2,4973.7
ITM0000585,ORD000585,P0345,1,10122.36
ITM0000586,ORD000586,P0220,3,51334.14
ITM0000587,ORD000587,P0318,5,44867.03
ITM0000588,ORD000588,P0092,5,8119.63
ITM0000589,ORD000589,P0389,2,44632.93
ITM0000590,ORD000590,P0265,3,40197.01
ITM0000591,ORD000591,P0340,5,1781.98
ITM0000592,ORD000592,P0244,3,9476.28
ITM0000593,ORD000593,P0226,4,26173.53
ITM0000594,ORD000594,P0223,3,14828.07
ITM0000595,ORD000595,P0195,3,52514.91
ITM0000596,ORD000596,P0299,1,58312.39
ITM0000597,ORD000597,P0247,1,19251.36
ITM0000598,ORD000598,P0186,3,48513.96
ITM0000599,ORD000599,P0156,5,323.86
ITM0000600,ORD000600,P0135,2,22024.36
ITM0000601,ORD000601,P0327,3,5871.95
ITM0000602,ORD000602,P0114,4,44428.77
ITM0000603,ORD000603,P0275,4,28923.07
ITM0000604,ORD000604,P0337,4,61102.64
ITM0000605,ORD000605,P0053,3,60079.46
ITM0000606,ORD000606,P0441,4,52789.89
ITM0000607,ORD000607,P0410,5,42928.11
ITM0000608,ORD000608,P0090,2,63954.56
ITM0000609,ORD000609,P0372,1,34422.63
ITM0000610,ORD000610,P0425,5,1461.9
ITM0000611,ORD000611,P0137,5,19310.21
ITM0000612,ORD000612,P0440,1,32119.21
ITM0000613,ORD000613,P0250,4,21829.24
ITM0000614,ORD000614,P0485,2,52728.34
ITM0000615,ORD000615,P0153,1,6614.23
ITM0000616,ORD000616,P0178,2,27350.89
ITM0000617,ORD000617,P0185,5,35933.79
ITM0000618,ORD000618,P0238,4,5132.4
ITM0000619,ORD000619,P0064,1,15011.31
ITM0000620,ORD000620,P0340,1,1781.98
ITM0000621,ORD000621,P0057,1,9880.86
ITM0000622,ORD000622,P0487,3,25608.61
ITM0000623,ORD000623,P0330,3,64432.51
ITM0000624,ORD000624,P0237,4,44560.26
ITM0000625,ORD000625,P0440,2,32119.21
ITM0000626,ORD000626,P0393,3,23778.11
ITM0000627,ORD000627,P0315,3,12968.06
ITM0000628,ORD000628,P0124,1,47306.24
ITM0000629,ORD000629,P0420,3,32995.83
ITM0000630,ORD000630,P0356,5,50072.32
ITM0000631,ORD000631,P0248,2,45057.68
ITM0000632,ORD000632,P0089,3,27005.76
ITM0000633,ORD000633,P0483,3,51050.0
ITM0000634,ORD000634,P0240,5,45281.68
ITM0000635,ORD000635,P0173,4,37447.74
ITM0000636,ORD000636,P0131,1,37690.96
ITM0000637,ORD000637,P0115,3,64299.1
ITM0000638,ORD000638,P0139,4,30063.44
ITM0000639,ORD000639,P0159,1,3704.28
ITM0000640,ORD000640,P0202,5,41962.01
ITM0000641,ORD000641,P0169,3,1037.4
ITM0000642,ORD000642,P0240,2,45281.68
ITM0000643,ORD000643,P0318,3,44867.03
ITM0000644,ORD000644,P0078,2,61571.18
ITM0000645,ORD000645,P0441,2,52789.89
ITM0000646,ORD000646,P0275,3,28923.07
ITM0000647,ORD000647,P0495,3,35639.64
ITM0000648,ORD000648,P0179,5,46466.96
ITM0000649,ORD000649,P0010,5,32422.29
ITM0000650,ORD000650,P0403,3,26820.4
ITM0000651,ORD000651,P0249,5,59857.3
ITM0000652,ORD000652,P0155,4,2683.23
ITM0000653,ORD000653,P0186,5,48513.96
ITM0000654,ORD000654,P0051,4,37304.79
ITM0000655,ORD000655,P0207,1,49818.28
ITM0000656,ORD000656,P0080,5,9661.16
ITM0000657,ORD000657,P0396,3,68203.07
ITM0000658,ORD000658,P0322,1,16470.09
ITM0000659,ORD000659,P0398,2,33434.2
ITM0000660,ORD000660,P0211,2,3079.81
ITM0000661,ORD000661,P0123,2,30995.02
ITM0000662,ORD000662,P0380,3,22326.82
ITM0000663,ORD000663,P0228,1,3413.0
ITM0000664,ORD000664,P0154,1,61940.49
ITM0000665,ORD000665,P0239,1,30082.41
ITM0000666,ORD000666,P0129,4,69125.42
ITM0000667,ORD000667,P0414,5,21774.25
ITM0000668,ORD000668,P0500,4,20931.51
ITM0000669,ORD000669,P0325,1,24384.03
ITM0000670,ORD000670,P0131,4,37690.96
ITM0000671,ORD000671,P0343,5,46615.58
ITM0000672,ORD000672,P0251,2,30372.16
ITM0000673,ORD000673,P0499,3,50661.34
ITM0000674,ORD000674,P0064,5,15011.31
ITM0000675,ORD000675,P0179,3,46466.96
ITM0000676,ORD000676,P0293,3,913.75
ITM0000677,ORD000677,P0022,5,36734.91
ITM0000678,ORD000678,P0365,2,41092.62
ITM0000679,ORD000679,P0256,3,28559.53
ITM0000680,ORD000680,P0191,4,7179.43
ITM0000681,ORD000681,P0019,1,28558.86
ITM0000682,ORD000682,P0237,1,44560.26
ITM0000683,ORD000683,P0098,5,56879.31
ITM0000684,ORD000684,P0423,4,6402.59
ITM0000685,ORD000685,P0052,1,39670.38
ITM0000686,ORD000686,P0040,4,51843.81
ITM0000687,ORD000687,P0179,5,46466.96
ITM0000688,ORD000688,P0348,1,12986.65
ITM0000689,ORD000689,P0338,1,48912.95
ITM0000690,ORD000690,P0389,1,44632.93
ITM0000691,ORD000691,P0225,1,10785.03
ITM0000692,ORD000692,P0482,4,48619.19
ITM0000693,ORD000693,P0236,5,12499.55
ITM0000694,ORD000694,P0405,3,63974.33
ITM0000695,ORD000695,P0295,1,41961.36
ITM0000696,ORD000696,P0251,5,30372.16
ITM0000697,ORD000697,P0222,5,37168.42
ITM0000698,ORD000698,P0092,5,8119.63
ITM0000699,ORD000699,P0161,3,673.17
ITM0000700,ORD000700,P0349,1,8690.57
ITM0000701,ORD000701,P0204,2,16902.48
ITM0000702,ORD000702,P0057,3,9880.86
ITM0000703,ORD000703,P0297,2,11167.09
ITM0000704,ORD000704,P0341,5,35081.18
ITM0000705,ORD000705,P0395,5,24870.16
ITM0000706,ORD000706,P0218,4,41960.44
ITM0000707,ORD000707,P0206,2,896.76
ITM0000708,ORD000708,P0181,2,51447.32
ITM0000709,ORD000709,P0405,4,63974.33
ITM0000710,ORD000710,P0250,2,21829.24
ITM0000711,ORD000711,P0189,3,48672.49
ITM0000712,ORD000712,P0361,5,64143.06
ITM0000713,ORD000713,P0305,4,27170.35
ITM0000714,ORD000714,P0024,4,31719.69
ITM0000715,ORD000715,P0030,4,4519.89
ITM0000716,ORD000716,P0066,2,2300.95
ITM0000717,ORD000717,P0274,5,6329.54
ITM0000718,ORD000718,P0110,3,53635.32
ITM0000719,ORD000719,P0399,1,61502.53
ITM0000720,ORD000720,P0496,2,15680.21
ITM0000721,ORD000721,P0119,3,51906.75
ITM0000722,ORD000722,P0420,1,32995.83
ITM0000723,ORD000723,P0386,2,41735.23
ITM0000724,ORD000724,P0314,1,23113.47
ITM0000725,ORD000725,P0039,3,50660.83
ITM0000726,ORD000726,P0098,1,56879.31
ITM0000727,ORD000727,P0310,4,14145.94
ITM0000728,ORD000728,P0467,3,9482.72
ITM0000729,ORD000729,P0085,4,26569.82
ITM0000730,ORD000730,P0326,3,47932.03
ITM0000731,ORD000731,P0500,5,20931.51
ITM0000732,ORD000732,P0117,4,49221.95
ITM0000733,ORD000733,P0208,2,33594.9
ITM0000734,ORD000734,P0161,4,673.17
ITM0000735,ORD000735,P0365,5,41092.62
ITM0000736,ORD000736,P0212,4,32666.55
ITM0000737,ORD000737,P0394,1,44678.91
ITM0000738,ORD000738,P0487,3,25608.61
ITM0000739,ORD000739,P0267,1,8665.7
ITM0000740,ORD000740,P0101,1,54837.96
ITM0000741,ORD000741,P0341,1,35081.18
ITM0000742,ORD000742,P0469,4,66694.66
ITM0000743,ORD000743,P0345,2,10122.36
ITM0000744,ORD000744,P0412,3,3650.0
ITM0000745,ORD000745,P0397,4,48641.12
ITM0000746,ORD000746,P0432,3,31272.7
ITM0000747,ORD000747,P0288,2,55855.57
ITM0000748,ORD000748,P0200,1,21421.5
ITM0000749,ORD000749,P0263,2,10662.28
ITM0000750,ORD000750,P0499,3,50661.34
ITM0000751,ORD000751,P0093,4,50198.01
ITM0000752,ORD000752,P0122,4,48632.49
ITM0000753,ORD000753,P0415,5,16626.29
ITM0000754,ORD000754,P0485,3,52728.34
ITM0000755,ORD000755,P0363,1,31902.04
ITM0000756,ORD000756,P0073,5,32112.03
ITM0000757,ORD000757,P0443,5,4575.03
ITM0000758,ORD000758,P0200,4,21421.5
ITM0000759,ORD000759,P0481,5,7730.82
ITM0000760,ORD000760,P0054,1,42200.44
ITM0000761,ORD000761,P0415,2,16626.29
ITM0000762,ORD000762,P0345,2,10122.36
ITM0000763,ORD000763,P0490,2,48803.39
ITM0000764,ORD000764,P0408,2,57322.44
ITM0000765,ORD000765,P0039,3,50660.83
ITM0000766,ORD000766,P0321,2,11778.24
ITM0000767,ORD000767,P0166,2,58925.48
ITM0000768,ORD000768,P0413,4,30060.85
ITM0000769,ORD000769,P0043,1,31147.74
ITM0000770,ORD000770,P0300,4,34673.32
ITM0000771,ORD000771,P0405,5,63974.33
ITM0000772,ORD000772,P0291,2,2487.39
ITM0000773,ORD000773,P0432,3,31272.7
ITM0000774,ORD000774,P0415,5,16626.29
ITM0000775,ORD000775,P0443,3,4575.03
ITM0000776,ORD000776,P0202,3,41962.01
ITM0000777,ORD000777,P0232,3,21782.62
ITM0000778,ORD000778,P0323,3,51276.51
ITM0000779,ORD000779,P0194,3,43878.66
ITM0000780,ORD000780,P0359,2,18757.58
ITM0000781,ORD000781,P0093,3,50198.01
ITM0000782,ORD000782,P0352,3,32272.32
ITM0000783,ORD000783,P0144,3,36879.69
ITM0000784,ORD000784,P0474,1,3530.02
ITM0000785,ORD000785,P0057,5,9880.86
ITM0000786,ORD000786,P0050,5,16083.82
ITM0000787,ORD000787,P0341,3,35081.18
ITM0000788,ORD000788,P0044,2,54963.17
ITM0000789,ORD000789,P0196,4,38002.33
ITM0000790,ORD000790,P0097,5,43352.96
ITM0000791,ORD000791,P0495,1,35639.64
ITM0000792,ORD000792,P0352,3,32272.32
ITM0000793,ORD000793,P0074,1,14993.32
ITM0000794,ORD000794,P0106,5,54979.42
ITM0000795,ORD000795,P0423,5,6402.59
ITM0000796,ORD000796,P0052,5,39670.38
ITM0000797,ORD000797,P0111,4,24994.84
ITM0000798,ORD000798,P0429,4,34441.32
ITM0000799,ORD000799,P0263,3,10662.28
ITM0000800,ORD000800,P0400,1,38987.25
ITM0000801,ORD000801,P0275,3,28923.07
ITM0000802,ORD000802,P0442,4,74194.7
ITM0000803,ORD000803,P0481,1,7730.82
ITM0000804,ORD000804,P0134,4,8207.17
ITM0000805,ORD000805,P0344,2,33910.36
ITM0000806,ORD000806,P0085,1,26569.82
ITM0000807,ORD000807,P0485,1,52728.34
ITM0000808,ORD000808,P0134,5,8207.17
ITM0000809,ORD000809,P0125,2,57230.59
ITM0000810,ORD000810,P0125,3,57230.59
ITM0000811,ORD000811,P0137,1,19310.21
ITM0000812,ORD000812,P0461,1,57469.39
ITM0000813,ORD000813,P0057,2,9880.86
ITM0000814,ORD000814,P0227,2,22414.25
ITM0000815,ORD000815,P0278,2,49472.06
ITM0000816,ORD000816,P0467,4,9482.72
ITM0000817,ORD000817,P0006,2,845.35
ITM0000818,ORD000818,P0001,5,5538.72
ITM0000819,ORD000819,P0247,4,19251.36
ITM0000820,ORD000820,P0472,3,5443.66
ITM0000821,ORD000821,P0240,4,45281.68
ITM0000822,ORD000822,P0024,5,31719.69
ITM0000823,ORD000823,P0006,4,845.35
ITM0000824,ORD000824,P0339,4,22664.92
ITM0000825,ORD000825,P0223,1,14828.07
ITM0000826,ORD000826,P0498,5,15486.33
ITM0000827,ORD000827,P0122,4,48632.49
ITM0000828,ORD000828,P0194,2,43878.66
ITM0000829,ORD000829,P0380,5,22326.82
ITM0000830,ORD000830,P0192,1,28203.95
ITM0000831,ORD000831,P0248,4,45057.68
ITM0000832,ORD000832,P0335,4,21134.24
ITM0000833,ORD000833,P0353,1,17421.46
ITM0000834,ORD000834,P0326,4,47932.03
ITM0000835,ORD000835,P0095,1,50679.85
ITM0000836,ORD000836,P0256,2,28559.53
ITM0000837,ORD000837,P0022,3,36734.91
ITM0000838,ORD000838,P0280,5,55403.47
ITM0000839,ORD000839,P0433,5,3060.68
ITM0000840,ORD000840,P0203,5,60598.48
ITM0000841,ORD000841,P0026,3,32148.58
ITM0000842,ORD000842,P0053,5,60079.46
ITM0000843,ORD000843,P0200,5,21421.5
ITM0000844,ORD000844,P0114,1,44428.77
ITM0000845,ORD000845,P0116,2,43435.95
ITM0000846,ORD000846,P0199,3,55689.48
ITM0000847,ORD000847,P0336,3,38995.55
ITM0000848,ORD000848,P0408,4,57322.44
ITM0000849,ORD000849,P0132,5,39177.28
ITM0000850,ORD000850,P0220,4,51334.14
ITM0000851,ORD000851,P0153,1,6614.23
ITM0000852,ORD000852,P0302,5,62452.05
ITM0000853,ORD000853,P0043,4,31147.74
ITM0000854,ORD000854,P0019,3,28558.86
ITM0000855,ORD000855,P0368,2,14573.81
ITM0000856,ORD000856,P0312,1,63058.77
ITM0000857,ORD000857,P0199,3,55689.48
ITM0000858,ORD000858,P0408,5,57322.44
ITM0000859,ORD000859,P0017,5,60055.57
ITM0000860,ORD000860,P0369,4,38962.89
ITM0000861,ORD000861,P0331,1,12440.09
ITM0000862,ORD000862,P0118,3,54673.82
ITM0000863,ORD000863,P0067,3,6875.55
ITM0000864,ORD000864,P0417,1,42996.74
ITM0000865,ORD000865,P0362,5,62473.33
ITM0000866,ORD000866,P0231,1,8675.96
ITM0000867,ORD000867,P0064,5,15011.31
ITM0000868,ORD000868,P0036,3,68645.48
ITM0000869,ORD000869,P0287,5,57970.35
ITM0000870,ORD000870,P0052,2,39670.38
ITM0000871,ORD000871,P0204,5,16902.48
ITM0000872,ORD000872,P0073,5,32112.03
ITM0000873,ORD000873,P0201,4,67539.28
ITM0000874,ORD000874,P0489,1,38750.22
ITM0000875,ORD000875,P0237,3,44560.26
ITM0000876,ORD000876,P0090,1,63954.56
ITM0000877,ORD000877,P0492,3,32592.19
ITM0000878,ORD000878,P0473,2,44939.13
ITM0000879,ORD000879,P0035,5,22248.97
ITM0000880,ORD000880,P0128,4,10409.33
ITM0000881,ORD000881,P0374,2,17479.86
ITM0000882,ORD000882,P0400,3,38987.25
ITM0000883,ORD000883,P0488,2,41499.24
ITM0000884,ORD000884,P0206,1,896.76
ITM0000885,ORD000885,P0072,2,26955.35
ITM0000886,ORD000886,P0058,4,1413.1
ITM0000887,ORD000887,P0293,1,913.75
ITM0000888,ORD000888,P0282,5,21120.37
ITM0000889,ORD000889,P0234,3,26069.81
ITM0000890,ORD000890,P0406,3,35709.34
ITM0000891,ORD000891,P0264,1,56325.73
ITM0000892,ORD000892,P0073,5,32112.03
ITM0000893,ORD000893,P0119,2,51906.75
ITM0000894,ORD000894,P0396,3,68203.07
ITM0000895,ORD000895,P0280,2,55403.47
ITM0000896,ORD000896,P0388,5,31796.38
ITM0000897,ORD000897,P0424,3,1081.75
ITM0000898,ORD000898,P0099,5,24867.24
ITM0000899,ORD000899,P0328,1,27820.84
ITM0000900,ORD000900,P0003,4,26529.48
ITM0000901,ORD000901,P0186,4,48513.96
ITM0000902,ORD000902,P0123,3,30995.02
ITM0000903,ORD000903,P0436,1,63992.44
ITM0000904,ORD000904,P0246,3,5079.91
ITM0000905,ORD000905,P0174,3,4973.7
ITM0000906,ORD000906,P0194,5,43878.66
ITM0000907,ORD000907,P0112,3,20456.39
ITM0000908,ORD000908,P0063,1,38007.73
ITM0000909,ORD000909,P0449,2,31944.11
ITM0000910,ORD000910,P0377,1,37387.1
ITM0000911,ORD000911,P0156,1,323.86
ITM0000912,ORD000912,P0465,1,54195.57
ITM0000913,ORD000913,P0078,5,61571.18
ITM0000914,ORD000914,P0126,2,50504.16
ITM0000915,ORD000915,P0045,5,37144.03
ITM0000916,ORD000916,P0170,3,66888.04
ITM0000917,ORD000917,P0263,5,10662.28
ITM0000918,ORD000918,P0362,4,62473.33
ITM0000919,ORD000919,P0290,5,24567.29
ITM0000920,ORD000920,P0007,2,37022.84
ITM0000921,ORD000921,P0174,5,4973.7
ITM0000922,ORD000922,P0233,1,50600.05
ITM0000923,ORD000923,P0253,4,8267.43
ITM0000924,ORD000924,P0042,4,52786.2
ITM0000925,ORD000925,P0359,1,18757.58
ITM0000926,ORD000926,P0099,1,24867.24
ITM0000927,ORD000927,P0177,4,23684.49
ITM0000928,ORD000928,P0257,4,7810.11
ITM0000929,ORD000929,P0465,1,54195.57
ITM0000930,ORD000930,P0458,5,12214.12
ITM0000931,ORD000931,P0156,1,323.86
ITM0000932,ORD000932,P0067,3,6875.55
ITM0000933,ORD000933,P0466,4,26868.66
ITM0000934,ORD000934,P0003,3,26529.48
ITM0000935,ORD000935,P0048,4,48648.4
ITM0000936,ORD000936,P0130,5,16287.84
ITM0000937,ORD000937,P0415,2,16626.29
ITM0000938,ORD000938,P0390,5,52679.45
ITM0000939,ORD000939,P0303,3,39708.2
ITM0000940,ORD000940,P0107,2,4669.44
ITM0000941,ORD000941,P0230,4,27034.96
ITM0000942,ORD000942,P0287,3,57970.35
ITM0000943,ORD000943,P0060,5,10323.78
ITM0000944,ORD000944,P0233,4,50600.05
ITM0000945,ORD000945,P0235,4,15595.89
ITM0000946,ORD000946,P0444,4,48635.71
ITM0000947,ORD000947,P0440,1,32119.21
ITM0000948,ORD000948,P0005,4,7918.52
ITM0000949,ORD000949,P0144,2,36879.69
ITM0000950,ORD000950,P0159,3,3704.28
ITM0000951,ORD000951,P0483,5,51050.0
ITM0000952,ORD000952,P0410,4,42928.11
ITM0000953,ORD000953,P0347,2,42065.73
ITM0000954,ORD000954,P0432,1,31272.7
ITM0000955,ORD000955,P0328,4,27820.84
ITM0000956,ORD000956,P0390,2,52679.45
ITM0000957,ORD000957,P0023,2,47482.56
ITM0000958,ORD000958,P0116,2,43435.95
ITM0000959,ORD000959,P0136,5,36981.64
ITM0000960,ORD000960,P0406,4,35709.34
ITM0000961,ORD000961,P0384,4,3369.9
ITM0000962,ORD000962,P0171,4,6622.24
ITM0000963,ORD000963,P0459,3,10238.6
ITM0000964,ORD000964,P0445,3,21305.14
ITM0000965,ORD000965,P0060,1,10323.78
ITM0000966,ORD000966,P0155,5,2683.23
ITM0000967,ORD000967,P0144,5,36879.69
ITM0000968,ORD000968,P0440,1,32119.21
ITM0000969,ORD000969,P0301,3,4520.18
ITM0000970,ORD000970,P0359,4,18757.58
ITM0000971,ORD000971,P0372,2,34422.63
ITM0000972,ORD000972,P0432,1,31272.7
ITM0000973,ORD000973,P0278,1,49472.06
ITM0000974,ORD000974,P0177,4,23684.49
ITM0000975,ORD000975,P0011,3,22174.9
ITM0000976,ORD000976,P0433,3,3060.68
ITM0000977,ORD000977,P0084,4,23315.39
ITM0000978,ORD000978,P0027,4,40118.22
ITM0000979,ORD000979,P0305,5,27170.35
ITM0000980,ORD000980,P0457,3,27659.7
ITM0000981,ORD000981,P0419,5,42678.03
ITM0000982,ORD000982,P0368,3,14573.81
ITM0000983,ORD000983,P0412,4,3650.0
ITM0000984,ORD000984,P0212,1,32666.55
ITM0000985,ORD000985,P0054,1,42200.44
ITM0000986,ORD000986,P0027,4,40118.22
ITM0000987,ORD000987,P0489,5,38750.22
ITM0000988,ORD000988,P0243,4,14719.92
ITM0000989,ORD000989,P0158,4,41370.18
ITM0000990,ORD000990,P0186,3,48513.96
ITM0000991,ORD000991,P0345,3,10122.36
ITM0000992,ORD000992,P0215,3,20233.95
ITM0000993,ORD000993,P0237,2,44560.26
ITM0000994,ORD000994,P0263,5,10662.28
ITM0000995,ORD000995,P0405,4,63974.33
ITM0000996,ORD000996,P0078,2,61571.18
ITM0000997,ORD000997,P0199,5,55689.48
ITM0000998,ORD000998,P0108,3,1818.05
ITM0000999,ORD000999,P0260,3,32105.0
ITM0001000,ORD001000,P0138,1,55462.32
ITM0001001,ORD001001,P0389,2,44632.93
ITM0001002,ORD001002,P0297,1,11167.09
ITM0001003,ORD001003,P0312,5,63058.77
ITM0001004,ORD001004,P0133,4,54350.92
ITM0001005,ORD001005,P0271,3,39811.53
ITM0001006,ORD001006,P0380,4,22326.82
ITM0001007,ORD001007,P0006,4,845.35
ITM0001008,ORD001008,P0195,5,52514.91
ITM0001009,ORD001009,P0374,5,17479.86
ITM0001010,ORD001010,P0094,4,36801.49
ITM0001011,ORD001011,P0035,2,22248.97
ITM0001012,ORD001012,P0266,2,8665.33
ITM0001013,ORD001013,P0477,4,11479.24
ITM0001014,ORD001014,P0401,5,58372.95
ITM0001015,ORD001015,P0244,1,9476.28
ITM0001016,ORD001016,P0320,4,32826.64
ITM0001017,ORD001017,P0453,4,63078.77
ITM0001018,ORD001018,P0456,4,32386.71
ITM0001019,ORD001019,P0225,5,10785.03
ITM0001020,ORD001020,P0192,4,28203.95
ITM0001021,ORD001021,P0021,2,45583.51
ITM0001022,ORD001022,P0292,5,47680.23
ITM0001023,ORD001023,P0458,4,12214.12
ITM0001024,ORD001024,P0074,4,14993.32
ITM0001025,ORD001025,P0115,4,64299.1
ITM0001026,ORD001026,P0240,5,45281.68
ITM0001027,ORD001027,P0095,4,50679.85
ITM0001028,ORD001028,P0036,1,68645.48
ITM0001029,ORD001029,P0029,4,48887.25
ITM0001030,ORD001030,P0389,2,44632.93
ITM0001031,ORD001031,P0184,1,9857.53
ITM0001032,ORD001032,P0067,5,6875.55
ITM0001033,ORD001033,P0306,4,62425.17
ITM0001034,ORD001034,P0089,2,27005.76
ITM0001035,ORD001035,P0339,1,22664.92
ITM0001036,ORD001036,P0209,5,6759.76
ITM0001037,ORD001037,P0496,2,15680.21
ITM0001038,ORD001038,P0148,2,52061.45
ITM0001039,ORD001039,P0084,2,23315.39
ITM0001040,ORD001040,P0099,2,24867.24
ITM0001041,ORD001041,P0027,2,40118.22
ITM0001042,ORD001042,P0111,5,24994.84
ITM0001043,ORD001043,P0302,2,62452.05
ITM0001044,ORD001044,P0130,3,16287.84
ITM0001045,ORD001045,P0195,1,52514.91
ITM0001046,ORD001046,P0404,4,16703.45
ITM0001047,ORD001047,P0417,1,42996.74
ITM0001048,ORD001048,P0428,4,3658.26
ITM0001049,ORD001049,P0290,3,24567.29
ITM0001050,ORD001050,P0363,2,31902.04
ITM0001051,ORD001051,P0349,1,8690.57
ITM0001052,ORD001052,P0205,5,28821.8
ITM0001053,ORD001053,P0177,2,23684.49
ITM0001054,ORD001054,P0098,3,56879.31
ITM0001055,ORD001055,P0225,5,10785.03
ITM0001056,ORD001056,P0451,4,56496.22
ITM0001057,ORD001057,P0166,2,58925.48
ITM0001058,ORD001058,P0307,3,6492.93
ITM0001059,ORD001059,P0047,2,45643.02
ITM0001060,ORD001060,P0259,3,46900.07
ITM0001061,ORD001061,P0125,4,57230.59
ITM0001062,ORD001062,P0367,1,49179.26
ITM0001063,ORD001063,P0017,4,60055.57
ITM0001064,ORD001064,P0442,3,74194.7
ITM0001065,ORD001065,P0130,5,16287.84
ITM0001066,ORD001066,P0454,5,46070.42
ITM0001067,ORD001067,P0173,3,37447.74
ITM0001068,ORD001068,P0273,4,14723.08
ITM0001069,ORD001069,P0400,3,38987.25
ITM0001070,ORD001070,P0126,1,50504.16
ITM0001071,ORD001071,P0060,5,10323.78
ITM0001072,ORD001072,P0324,5,10945.84
ITM0001073,ORD001073,P0402,1,34020.18
ITM0001074,ORD001074,P0132,2,39177.28
ITM0001075,ORD001075,P0186,3,48513.96
ITM0001076,ORD001076,P0494,3,38794.36
ITM0001077,ORD001077,P0464,2,7418.55
ITM0001078,ORD001078,P0272,1,35246.12
ITM0001079,ORD001079,P0166,2,58925.48
ITM0001080,ORD001080,P0499,4,50661.34
ITM0001081,ORD001081,P0211,3,3079.81
ITM0001082,ORD001082,P0497,2,35629.1
ITM0001083,ORD001083,P0187,3,66495.35
ITM0001084,ORD001084,P0410,1,42928.11
ITM0001085,ORD001085,P0246,5,5079.91
ITM0001086,ORD001086,P0441,4,52789.89
ITM0001087,ORD001087,P0282,5,21120.37
ITM0001088,ORD001088,P0327,4,5871.95
ITM0001089,ORD001089,P0279,4,8753.0
ITM0001090,ORD001090,P0015,2,18312.16
ITM0001091,ORD001091,P0022,2,36734.91
ITM0001092,ORD001092,P0370,5,23766.12
ITM0001093,ORD001093,P0487,2,25608.61
ITM0001094,ORD001094,P0087,1,29114.71
ITM0001095,ORD001095,P0128,1,10409.33
ITM0001096,ORD001096,P0470,4,33149.98
ITM0001097,ORD001097,P0018,1,61048.65
ITM0001098,ORD001098,P0319,3,21703.84
ITM0001099,ORD001099,P0287,4,57970.35
ITM0001100,ORD001100,P0494,4,38794.36
ITM0001101,ORD001101,P0473,2,44939.13
ITM0001102,ORD001102,P0488,5,41499.24
ITM0001103,ORD001103,P0398,5,33434.2
ITM0001104,ORD001104,P0339,2,22664.92
ITM0001105,ORD001105,P0277,4,20762.88
ITM0001106,ORD001106,P0290,5,24567.29
ITM0001107,ORD001107,P0398,4,33434.2
ITM0001108,ORD001108,P0082,5,27200.76
ITM0001109,ORD001109,P0255,2,15864.74
ITM0001110,ORD001110,P0424,1,1081.75
ITM0001111,ORD001111,P0129,2,69125.42
ITM0001112,ORD001112,P0413,3,30060.85
ITM0001113,ORD001113,P0291,3,2487.39
ITM0001114,ORD001114,P0409,4,53414.19
ITM0001115,ORD001115,P0089,5,27005.76
ITM0001116,ORD001116,P0419,1,42678.03
ITM0001117,ORD001117,P0243,5,14719.92
ITM0001118,ORD001118,P0201,3,67539.28
ITM0001119,ORD001119,P0154,1,61940.49
ITM0001120,ORD001120,P0219,1,32824.72
ITM0001121,ORD001121,P0121,2,4912.91
ITM0001122,ORD001122,P0390,2,52679.45
ITM0001123,ORD001123,P0278,5,49472.06
ITM0001124,ORD001124,P0260,1,32105.0
ITM0001125,ORD001125,P0242,1,22431.11
ITM0001126,ORD001126,P0010,3,32422.29
ITM0001127,ORD001127,P0041,1,6748.1
ITM0001128,ORD001128,P0092,5,8119.63
ITM0001129,ORD001129,P0250,3,21829.24
ITM0001130,ORD001130,P0174,1,4973.7
ITM0001131,ORD001131,P0077,1,38726.44
ITM0001132,ORD001132,P0076,2,71793.82
ITM0001133,ORD001133,P0375,1,1458.18
ITM0001134,ORD001134,P0043,4,31147.74
ITM0001135,ORD001135,P0185,3,35933.79
ITM0001136,ORD001136,P0188,3,48857.95
ITM0001137,ORD001137,P0035,4,22248.97
ITM0001138,ORD001138,P0142,5,17884.65
ITM0001139,ORD001139,P0256,5,28559.53
ITM0001140,ORD001140,P0071,1,70449.51
ITM0001141,ORD001141,P0029,3,48887.25
ITM0001142,ORD001142,P0208,4,33594.9
ITM0001143,ORD001143,P0068,4,57331.52
ITM0001144,ORD001144,P0164,1,44583.52
ITM0001145,ORD001145,P0400,1,38987.25
ITM0001146,ORD001146,P0183,2,34275.03
ITM0001147,ORD001147,P0208,5,33594.9
ITM0001148,ORD001148,P0230,3,27034.96
ITM0001149,ORD001149,P0142,2,17884.65
ITM0001150,ORD001150,P0423,1,6402.59
ITM0001151,ORD001151,P0118,4,54673.82
ITM0001152,ORD001152,P0029,4,48887.25
ITM0001153,ORD001153,P0274,3,6329.54
ITM0001154,ORD001154,P0150,5,17551.56
ITM0001155,ORD001155,P0478,2,47258.46
ITM0001156,ORD001156,P0104,1,21093.66
ITM0001157,ORD001157,P0294,3,2380.98
ITM0001158,ORD001158,P0260,4,32105.0
ITM0001159,ORD001159,P0073,2,32112.03
ITM0001160,ORD001160,P0353,5,17421.46
ITM0001161,ORD001161,P0111,4,24994.84
ITM0001162,ORD001162,P0274,1,6329.54
ITM0001163,ORD001163,P0219,1,32824.72
